"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","TUR","Türkiye","2020","2020",61.86,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","TUR","Türkiye","2021","2021",61.15,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2010","2010",37.08,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2011","2011",38.06,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2012","2012",38.99,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2013","2013",40.06,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2014","2014",41.02,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2015","2015",41.72,"B","Break"
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2016","2016",42.45,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2017","2017",43.5,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2018","2018",44.58,"E","Estimated value"
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2019","2019",44.87,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2020","2020",45.3,"E","Estimated value"
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2021","2021",45.85,"E","Estimated value"
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2022","2022",45.97,"E","Estimated value"
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2010","2010",62.92,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2011","2011",61.94,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2012","2012",61.01,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2013","2013",59.94,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2014","2014",58.98,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2015","2015",58.28,"B","Break"
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2016","2016",57.56,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2017","2017",56.5,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2018","2018",55.42,"E","Estimated value"
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2019","2019",55.12,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2020","2020",54.7,"E","Estimated value"
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2021","2021",54.14,"E","Estimated value"
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","GBR","United Kingdom","2022","2022",54,"E","Estimated value"
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2010","2010",30.41,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2011","2011",32.23,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2012","2012",33.22,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2013","2013",34.2,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2014","2014",35.07,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2015","2015",36.09,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2016","2016",37.06,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2017","2017",37.99,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2018","2018",38.88,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2019","2019",39.65,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2020","2020",40.44,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2021","2021",41.2,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2010","2010",69.59,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2011","2011",67.77,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2012","2012",66.78,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2013","2013",65.8,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2014","2014",64.93,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2015","2015",63.91,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2016","2016",62.94,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2017","2017",62.01,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2018","2018",61.12,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2019","2019",60.35,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2020","2020",59.56,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","USA","United States","2021","2021",58.8,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2010","2010",36.62,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2011","2011",35.5,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2012","2012",34.58,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2013","2013",35.02,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2014","2014",36.13,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2015","2015",37.05,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2016","2016",37.66,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2017","2017",38.97,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2018","2018",38.72,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2019","2019",39.86,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2020","2020",40.86,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2021","2021",42.26,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2022","2022",42.91,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2010","2010",63.38,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2011","2011",64.5,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2012","2012",65.42,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2013","2013",64.98,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2014","2014",63.87,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2015","2015",62.95,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2016","2016",62.34,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2017","2017",61.03,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2018","2018",61.28,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2019","2019",60.14,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2020","2020",59.14,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2021","2021",57.74,,
"PAGGM454","Male physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","CHL","Chile","2022","2022",57.09,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2013","2013",76.67,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2014","2014",76.92,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2015","2015",75.45,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2016","2016",74.9,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2017","2017",73.87,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2018","2018",72.41,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2019","2019",71.51,,
"PAGGF454","Female physicians aged 45-54 years old","PHY454NB","% of total physicians aged 45-54 years old (head counts)","EST","Estonia","2020","2020",71.45,,
