Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Denominazione struttura;Indirizzo;Codice Comune;Comune;Sigla provincia;Codice tipo struttura;Descrizione tipo struttura;Tipo di Disciplina;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2020;100;UMBRIA;201;1;100803;PRESIDIO OSPEDALIERO UNIFICATO;VIA GALLENGA 2;054039;PERUGIA                                 ;PG;1;Ospedale a gestione diretta;ACUTI;133;0;10;29;172
2020;100;UMBRIA;201;1;100803;PRESIDIO OSPEDALIERO UNIFICATO;VIA GALLENGA 2;054039;PERUGIA                                 ;PG;1;Ospedale a gestione diretta;LUNGODEGENZA;6;0;0;0;6
2020;100;UMBRIA;201;1;100803;PRESIDIO OSPEDALIERO UNIFICATO;VIA GALLENGA 2;054039;PERUGIA                                 ;PG;1;Ospedale a gestione diretta;RIABILITAZIONE;42;0;2;0;44
2020;100;UMBRIA;201;1;100810;PRESIDIO OSPEDALIERO GUBBIO E G.TADINO;LARGO UNITA' D'ITALIA - LOCALITA' BRANCA;054024;GUBBIO                                  ;PG;1;Ospedale a gestione diretta;ACUTI;115;0;4;12;131
2020;100;UMBRIA;201;1;100810;PRESIDIO OSPEDALIERO GUBBIO E G.TADINO;LARGO UNITA' D'ITALIA - LOCALITA' BRANCA;054024;GUBBIO                                  ;PG;1;Ospedale a gestione diretta;LUNGODEGENZA;4;0;0;0;4
2020;100;UMBRIA;202;1;100602;SERVIZIO PSICHIATRICO DIAGNOSI E CURA;Via Tristano di Joannuccio, 2;055032;TERNI                                   ;TR;1;Ospedale a gestione diretta;ACUTI;10;0;1;0;11
2020;100;UMBRIA;202;1;100705;CASA DI CURA VILLA AURORA SRL;Via Arno. 2;054018;FOLIGNO                                 ;PG;5.1;Casa di cura privata accreditata;ACUTI;18;0;0;12;30
2020;100;UMBRIA;202;1;100805;POLO OSPEDALIERO SPOLETO;Via Loreto 3;054051;SPOLETO                                 ;PG;1;Ospedale a gestione diretta;ACUTI;124;0;15;16;155
2020;100;UMBRIA;202;1;100805;POLO OSPEDALIERO SPOLETO;Via Loreto 3;054051;SPOLETO                                 ;PG;1;Ospedale a gestione diretta;LUNGODEGENZA;4;0;0;0;4
2020;100;UMBRIA;202;1;100805;POLO OSPEDALIERO SPOLETO;Via Loreto 3;054051;SPOLETO                                 ;PG;1;Ospedale a gestione diretta;RIABILITAZIONE;24;0;6;0;30
2020;100;UMBRIA;202;1;100806;SANTA MARIA DELLA STELLA;Localita' Ciconia;055023;ORVIETO                                 ;TR;1;Ospedale a gestione diretta;ACUTI;113;0;15;19;147
2020;100;UMBRIA;202;1;100806;SANTA MARIA DELLA STELLA;Localita' Ciconia;055023;ORVIETO                                 ;TR;1;Ospedale a gestione diretta;LUNGODEGENZA;12;0;0;0;12
2020;100;UMBRIA;202;1;100806;SANTA MARIA DELLA STELLA;Localita' Ciconia;055023;ORVIETO                                 ;TR;1;Ospedale a gestione diretta;RIABILITAZIONE;16;0;0;0;16
2020;100;UMBRIA;202;1;100807;PRESIDIO OSPEDALIERO NARNI AMELIA;Via Cappuccini Nuovi, 3;055022;NARNI                                   ;TR;1;Ospedale a gestione diretta;ACUTI;80;0;16;16;112
2020;100;UMBRIA;202;1;100807;PRESIDIO OSPEDALIERO NARNI AMELIA;Via Cappuccini Nuovi, 3;055022;NARNI                                   ;TR;1;Ospedale a gestione diretta;RIABILITAZIONE;49;0;0;0;49
2020;100;UMBRIA;202;1;100809;POLO OSPEDALIERO FOLIGNO;Via Arcamone;054018;FOLIGNO                                 ;PG;1;Ospedale a gestione diretta;ACUTI;265;0;24;9;298
2020;100;UMBRIA;202;1;100809;POLO OSPEDALIERO FOLIGNO;Via Arcamone;054018;FOLIGNO                                 ;PG;1;Ospedale a gestione diretta;LUNGODEGENZA;6;0;0;0;6
2020;100;UMBRIA;202;1;100809;POLO OSPEDALIERO FOLIGNO;Via Arcamone;054018;FOLIGNO                                 ;PG;1;Ospedale a gestione diretta;RIABILITAZIONE;64;0;8;0;72
2020;100;UMBRIA;901;2;100901;AZIENDA OSPEDALIERA DI PERUGIA;PIAZZALE GIORGIO MENGHINI, 8/9;054039;PERUGIA                                 ;PG;0;Azienda Ospedaliera;ACUTI;734;9;34;21;798
2020;100;UMBRIA;901;2;100901;AZIENDA OSPEDALIERA DI PERUGIA;PIAZZALE GIORGIO MENGHINI, 8/9;054039;PERUGIA                                 ;PG;0;Azienda Ospedaliera;LUNGODEGENZA;12;0;0;0;12
2020;100;UMBRIA;901;2;100901;AZIENDA OSPEDALIERA DI PERUGIA;PIAZZALE GIORGIO MENGHINI, 8/9;054039;PERUGIA                                 ;PG;0;Azienda Ospedaliera;RIABILITAZIONE;12;0;1;0;13
2020;100;UMBRIA;902;2;100902;AZIENDA OSPEDALIERA 'S. MARIA' - TERNI;VIA TRISTANO DI JOANNUCCIO;055032;TERNI                                   ;TR;0;Azienda Ospedaliera;ACUTI;474;0;20;18;512
2020;100;UMBRIA;902;2;100902;AZIENDA OSPEDALIERA 'S. MARIA' - TERNI;VIA TRISTANO DI JOANNUCCIO;055032;TERNI                                   ;TR;0;Azienda Ospedaliera;LUNGODEGENZA;3;0;0;0;3
2020;100;UMBRIA;902;2;100902;AZIENDA OSPEDALIERA 'S. MARIA' - TERNI;VIA TRISTANO DI JOANNUCCIO;055032;TERNI                                   ;TR;0;Azienda Ospedaliera;RIABILITAZIONE;5;0;0;0;5
2020;110;MARCHE;201;1;110001;PRESIDIO OSPEDALIERO UNICO AV1;VIA CECCARINI 38;041013;FANO                                    ;PU;1;Ospedale a gestione diretta;ACUTI;204;0;17;16;237
2020;110;MARCHE;201;1;110001;PRESIDIO OSPEDALIERO UNICO AV1;VIA CECCARINI 38;041013;FANO                                    ;PU;1;Ospedale a gestione diretta;LUNGODEGENZA;25;0;0;0;25
2020;110;MARCHE;201;1;110001;PRESIDIO OSPEDALIERO UNICO AV1;VIA CECCARINI 38;041013;FANO                                    ;PU;1;Ospedale a gestione diretta;RIABILITAZIONE;20;0;0;0;20
2020;110;MARCHE;201;1;110002;PRESIDIO OSPEDALIERO UNICO AV2;Via Turati, 51;042017;FABRIANO                                ;AN;1;Ospedale a gestione diretta;ACUTI;547;8;49;34;638
2020;110;MARCHE;201;1;110002;PRESIDIO OSPEDALIERO UNICO AV2;Via Turati, 51;042017;FABRIANO                                ;AN;1;Ospedale a gestione diretta;LUNGODEGENZA;66;0;0;0;66
2020;110;MARCHE;201;1;110002;PRESIDIO OSPEDALIERO UNICO AV2;Via Turati, 51;042017;FABRIANO                                ;AN;1;Ospedale a gestione diretta;RIABILITAZIONE;24;0;0;0;24
2020;110;MARCHE;201;1;110003;PRESIDIO OSPEDALIERO UNICO AV3;L.go Belvedere Sanzio, 1;043023;MACERATA                                ;MC;1;Ospedale a gestione diretta;ACUTI;583;0;51;53;687
2020;110;MARCHE;201;1;110003;PRESIDIO OSPEDALIERO UNICO AV3;L.go Belvedere Sanzio, 1;043023;MACERATA                                ;MC;1;Ospedale a gestione diretta;LUNGODEGENZA;24;0;0;0;24
2020;110;MARCHE;201;1;110004;PRESIDIO OSPEDALIERO UNICO AV4;Via Murri, 151;109006;FERMO;FM;1;Ospedale a gestione diretta;ACUTI;264;0;23;20;307
2020;110;MARCHE;201;1;110005;PRESIDIO OSPEDALIERO UNICO AV5;Via degli Iris, 1 - Loc. Monticelli;044007;ASCOLI PICENO                           ;AP;1;Ospedale a gestione diretta;ACUTI;425;0;42;14;481
2020;110;MARCHE;201;1;110005;PRESIDIO OSPEDALIERO UNICO AV5;Via degli Iris, 1 - Loc. Monticelli;044007;ASCOLI PICENO                           ;AP;1;Ospedale a gestione diretta;LUNGODEGENZA;9;0;0;0;9
2020;110;MARCHE;201;1;110005;PRESIDIO OSPEDALIERO UNICO AV5;Via degli Iris, 1 - Loc. Monticelli;044007;ASCOLI PICENO                           ;AP;1;Ospedale a gestione diretta;RIABILITAZIONE;1;0;0;0;1
2020;110;MARCHE;201;1;110037;CASA DI CURA VILLA SILVIA;VIALE ANITA GARIBALDI 64;042045;SENIGALLIA                              ;AN;5.1;Casa di cura privata accreditata;RIABILITAZIONE;32;0;0;0;32
2020;110;MARCHE;201;1;110039;KOS CARE SRL - CLINICA VILLA JOLANDA;VIA SCISCIANO NORD 11;042023;MAIOLATI SPONTINI                       ;AN;5.1;Casa di cura privata accreditata;RIABILITAZIONE;15;0;0;0;15
2020;110;MARCHE;201;1;110071;CASA DI CURA 'SAN GIUSEPPE';VIA DEI GIRASOLI, 6 MONTICELLI;044007;ASCOLI PICENO                           ;AP;5.1;Casa di cura privata accreditata;LUNGODEGENZA;15;0;0;0;15
2020;110;MARCHE;201;1;110071;CASA DI CURA 'SAN GIUSEPPE';VIA DEI GIRASOLI, 6 MONTICELLI;044007;ASCOLI PICENO                           ;AP;5.1;Casa di cura privata accreditata;RIABILITAZIONE;20;0;0;0;20
2020;110;MARCHE;201;1;110076;CdC MARCHE - RETE IMPRESA AREA VASTA 2;Via Maggini, 200;042002;ANCONA                                  ;AN;5.1;Casa di cura privata accreditata;ACUTI;52;0;0;20;72
2020;110;MARCHE;201;1;110076;CdC MARCHE - RETE IMPRESA AREA VASTA 2;Via Maggini, 200;042002;ANCONA                                  ;AN;5.1;Casa di cura privata accreditata;LUNGODEGENZA;34;0;0;0;34
2020;110;MARCHE;201;1;110076;CdC MARCHE - RETE IMPRESA AREA VASTA 2;Via Maggini, 200;042002;ANCONA                                  ;AN;5.1;Casa di cura privata accreditata;RIABILITAZIONE;50;0;0;0;50
2020;110;MARCHE;201;1;110077;CdC MARCHE - RETE IMPRESA AREA VASTA 3;Viale dei Pini. 31;043013;CIVITANOVA MARCHE                       ;MC;5.1;Casa di cura privata accreditata;ACUTI;79;0;2;14;95
2020;110;MARCHE;201;1;110077;CdC MARCHE - RETE IMPRESA AREA VASTA 3;Viale dei Pini. 31;043013;CIVITANOVA MARCHE                       ;MC;5.1;Casa di cura privata accreditata;LUNGODEGENZA;42;0;0;0;42
2020;110;MARCHE;201;1;110077;CdC MARCHE - RETE IMPRESA AREA VASTA 3;Viale dei Pini. 31;043013;CIVITANOVA MARCHE                       ;MC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;6;0;0;0;6
2020;110;MARCHE;201;1;110078;CdC MARCHE - RETE IMPRESA AREA VASTA 4/5;Piazzale Kennedy 2;109006;FERMO;FM;5.1;Casa di cura privata accreditata;ACUTI;241;0;0;22;263
2020;110;MARCHE;201;1;110078;CdC MARCHE - RETE IMPRESA AREA VASTA 4/5;Piazzale Kennedy 2;109006;FERMO;FM;5.1;Casa di cura privata accreditata;LUNGODEGENZA;30;0;0;0;30
2020;110;MARCHE;201;1;110078;CdC MARCHE - RETE IMPRESA AREA VASTA 4/5;Piazzale Kennedy 2;109006;FERMO;FM;5.1;Casa di cura privata accreditata;RIABILITAZIONE;15;0;0;0;15
2020;110;MARCHE;201;1;110079;CENTRO OSPEDALIERO SANTO STEFANO;Via Aprutina, 194;043043;POTENZA PICENA                          ;MC;5.1;Casa di cura privata accreditata;LUNGODEGENZA;10;0;0;0;10
2020;110;MARCHE;201;1;110079;CENTRO OSPEDALIERO SANTO STEFANO;Via Aprutina, 194;043043;POTENZA PICENA                          ;MC;5.1;Casa di cura privata accreditata;RIABILITAZIONE;198;0;0;0;198
2020;110;MARCHE;901;2;110901;A.O. OSPEDALI RIUNITI MARCHE NORD;Piazzale Cinelli 4;041044;PESARO                                  ;PU;0;Azienda Ospedaliera;ACUTI;461;0;95;16;572
2020;110;MARCHE;901;2;110901;A.O. OSPEDALI RIUNITI MARCHE NORD;Piazzale Cinelli 4;041044;PESARO                                  ;PU;0;Azienda Ospedaliera;LUNGODEGENZA;20;0;0;0;20
2020;110;MARCHE;905;2;110905;A.O.U.OSPEDALI RIUNITI - ANCONA;VIA CONCA 71;042002;ANCONA                                  ;AN;2.2;Azienda Ospedaliera integrata con l'Università;ACUTI;819;0;78;4;901
2020;110;MARCHE;905;2;110905;A.O.U.OSPEDALI RIUNITI - ANCONA;VIA CONCA 71;042002;ANCONA                                  ;AN;2.2;Azienda Ospedaliera integrata con l'Università;RIABILITAZIONE;10;0;3;0;13
2020;110;MARCHE;921;2;110921;OSPEDALI INRCA MARCHE;VIA DELLA MONTAGNOLA, 81;042002;ANCONA                                  ;AN;3.1;IRCCS pubblico;ACUTI;211;0;11;11;233
2020;110;MARCHE;921;2;110921;OSPEDALI INRCA MARCHE;VIA DELLA MONTAGNOLA, 81;042002;ANCONA                                  ;AN;3.1;IRCCS pubblico;LUNGODEGENZA;44;0;0;0;44
2020;110;MARCHE;921;2;110921;OSPEDALI INRCA MARCHE;VIA DELLA MONTAGNOLA, 81;042002;ANCONA                                  ;AN;3.1;IRCCS pubblico;RIABILITAZIONE;58;0;0;0;58
2020;120;LAZIO;109;1;120002;OSPEDALE DI ACQUAPENDENTE;VIA C. BATTISTI;056001;ACQUAPENDENTE                           ;VT;1;Ospedale a gestione diretta;ACUTI;20;0;0;10;30
2020;120;LAZIO;109;1;120003;OSPEDALE DI CIVITACASTELLANA;VIA FERRETTI;056021;CIVITA CASTELLANA                       ;VT;1;Ospedale a gestione diretta;ACUTI;58;0;2;4;64
2020;120;LAZIO;109;1;120007;OSPEDALE DI TARQUINIA;VIALE IGEA,1;056050;TARQUINIA                               ;VT;1;Ospedale a gestione diretta;ACUTI;61;0;4;7;72
2020;120;LAZIO;109;1;120012;CASA DI CURA SALUS;VIALE TRIESTE N. 97;056059;VITERBO                                 ;VT;5.1;Casa di cura privata accreditata;ACUTI;20;0;0;0;20
2020;120;LAZIO;109;1;120014;NUOVA  S.TERESA DEL BAMBIN GESU`;strada prov Tuscanese Km 1,7         ;056059;VITERBO                                 ;VT;5.1;Casa di cura privata accreditata;ACUTI;24;0;0;0;24
2020;120;LAZIO;109;1;120015;VILLA IMMACOLATA;STR. SAMMARTINESE,65                    ;056059;VITERBO                                 ;VT;5.1;Casa di cura privata accreditata;LUNGODEGENZA;31;0;0;0;31
2020;120;LAZIO;109;1;120015;VILLA IMMACOLATA;STR. SAMMARTINESE,65                    ;056059;VITERBO                                 ;VT;5.1;Casa di cura privata accreditata;RIABILITAZIONE;103;0;0;0;103
2020;120;LAZIO;109;1;120271;POLO OSPEDALIERO;STRADA SAMMARTINESE;056059;VITERBO                                 ;VT;1;Ospedale a gestione diretta;ACUTI;330;0;35;22;387
2020;120;LAZIO;109;1;120271;POLO OSPEDALIERO;STRADA SAMMARTINESE;056059;VITERBO                                 ;VT;1;Ospedale a gestione diretta;RIABILITAZIONE;4;0;0;0;4
2020;120;LAZIO;110;1;120019;POLO OSPEDALIERO UNICO INTEGRATO;VIALE KENNEDY;057059;RIETI                                   ;RI;1;Ospedale a gestione diretta;ACUTI;261;0;23;12;296
2020;120;LAZIO;110;1;120019;POLO OSPEDALIERO UNICO INTEGRATO;VIALE KENNEDY;057059;RIETI                                   ;RI;1;Ospedale a gestione diretta;RIABILITAZIONE;0;0;1;0;1
2020;120;LAZIO;111;1;120200;PRESIDIO OSPEDALIERO NORD;VIA RENI;059011;LATINA                                  ;LT;1;Ospedale a gestione diretta;ACUTI;365;0;25;21;411
2020;120;LAZIO;111;1;120200;PRESIDIO OSPEDALIERO NORD;VIA RENI;059011;LATINA                                  ;LT;1;Ospedale a gestione diretta;RIABILITAZIONE;10;0;1;0;11
2020;120;LAZIO;111;1;120204;PRESIDIO OSPEDALIERO CENTRO;VIA FIRENZE;059032;TERRACINA                               ;LT;1;Ospedale a gestione diretta;ACUTI;124;0;15;20;159
2020;120;LAZIO;111;1;120206;PRESIDIO OSPEDALIERO SUD;VIA APPIA LATO NAPOLI;059008;FORMIA                                  ;LT;1;Ospedale a gestione diretta;ACUTI;125;0;9;7;141
2020;120;LAZIO;111;1;120209;CASA DEL SOLE CLINICA TOMMASO COSTA;VIA G.PAONE 58;059008;FORMIA                                  ;LT;5.1;Casa di cura privata accreditata;ACUTI;108;0;9;0;117
2020;120;LAZIO;111;1;120212;ISTIT CHIR ORTOP TRAUMATOLOGICO;VIA FAGGIANA 34;059011;LATINA                                  ;LT;5.1;Casa di cura privata accreditata;ACUTI;212;0;9;0;221
2020;120;LAZIO;111;1;120212;ISTIT CHIR ORTOP TRAUMATOLOGICO;VIA FAGGIANA 34;059011;LATINA                                  ;LT;5.1;Casa di cura privata accreditata;RIABILITAZIONE;109;0;12;0;121
2020;120;LAZIO;111;1;120213;CASA DI CURA SAN MARCO;VIALE XXI APRILE;059011;LATINA                                  ;LT;5.1;Casa di cura privata accreditata;ACUTI;45;0;5;0;50
2020;120;LAZIO;111;1;120214;ISTITUTO FISIOTERAPICO C.FRANCESCHINI;LOCALITA` SELVAPIANA 2;059024;SABAUDIA                                ;LT;5.1;Casa di cura privata accreditata;RIABILITAZIONE;77;0;0;0;77
2020;120;LAZIO;111;1;120215;CASA DI CURA CITTA` DI APRILIA;VIA DELLE PALME 25;059001;APRILIA                                 ;LT;5.1;Casa di cura privata accreditata;ACUTI;137;0;6;0;143
2020;120;LAZIO;111;1;120278;CASA DI CURA 'VILLA SILVANA';VIALE EUROPA1/3;059001;APRILIA                                 ;LT;5.1;Casa di cura privata accreditata;RIABILITAZIONE;27;0;3;0;30
2020;120;LAZIO;112;1;120216;PO UNIFICATO :: FROSINONE - ALATRI;VIA A. FABI;060038;FROSINONE                               ;FR;1;Ospedale a gestione diretta;ACUTI;396;0;12;15;423
2020;120;LAZIO;112;1;120216;PO UNIFICATO :: FROSINONE - ALATRI;VIA A. FABI;060038;FROSINONE                               ;FR;1;Ospedale a gestione diretta;LUNGODEGENZA;15;0;0;0;15
2020;120;LAZIO;112;1;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO;060074;SORA                                    ;FR;1;Ospedale a gestione diretta;ACUTI;178;0;11;6;195
2020;120;LAZIO;112;1;120226;OSPEDALE CIVILE S.S.TRINITA` N.SEDE SORA;LOCALITA` SAN MARCIANO;060074;SORA                                    ;FR;1;Ospedale a gestione diretta;LUNGODEGENZA;21;0;0;0;21
2020;120;LAZIO;112;1;120228;OSPEDALE S. SCOLASTICA CASSINO;VIA SAN PASQUALE;060019;CASSINO                                 ;FR;1;Ospedale a gestione diretta;ACUTI;220;0;11;8;239
2020;120;LAZIO;112;1;120230;CASA DI CURA PRIV. S. ANNA S.R.L CASSINO;VIA K. HEROLD;060019;CASSINO                                 ;FR;5.1;Casa di cura privata accreditata;ACUTI;28;0;0;4;32
2020;120;LAZIO;112;1;120235;CASA DI CURA PRIV. VILLA SERENA CASSINO;CORSO DELLA REPUBBLICA 204;060019;CASSINO                                 ;FR;5.1;Casa di cura privata accreditata;ACUTI;25;0;0;0;25
2020;120;LAZIO;112;1;120236;CASA DI CURA PRIV. SANTA TERESA ISOLA L.;VIA NAZIONALE 7/25;060043;ISOLA DEL LIRI                          ;FR;5.1;Casa di cura privata accreditata;ACUTI;12;0;0;8;20
2020;120;LAZIO;112;1;120277;CASA CURA PRIVATA'SAN RAFFAELE' CASSINO;VIA G. DI BIASIO 218;060019;CASSINO                                 ;FR;5.1;Casa di cura privata accreditata;ACUTI;30;0;0;0;30
2020;120;LAZIO;112;1;120277;CASA CURA PRIVATA'SAN RAFFAELE' CASSINO;VIA G. DI BIASIO 218;060019;CASSINO                                 ;FR;5.1;Casa di cura privata accreditata;LUNGODEGENZA;69;0;0;0;69
2020;120;LAZIO;112;1;120277;CASA CURA PRIVATA'SAN RAFFAELE' CASSINO;VIA G. DI BIASIO 218;060019;CASSINO                                 ;FR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;146;0;14;0;160
2020;120;LAZIO;112;1;120279;I.N.I. DIV.DISTACCAT CITTA` BIANCA;VIA FOIANO N.4;060085;VEROLI                                  ;FR;5.1;Casa di cura privata accreditata;RIABILITAZIONE;57;0;6;0;63
2020;120;LAZIO;112;1;120291;CASA DI CURA SRL 'SORA';VIALE SAN DOMENICO 1/F;060074;SORA                                    ;FR;5.1;Casa di cura privata accreditata;ACUTI;18;0;0;4;22
2020;120;LAZIO;201;1;120026;POLO OSPEDALIERO SANTO SPIRITO;LUNGOTEVERE IN SASIA  1;058091;ROMA                                    ;RM;1;Ospedale a gestione diretta;ACUTI;167;0;26;11;204
2020;120;LAZIO;201;1;120030;OSPEDALE REGIONALE OFTALMICO;VIA CIPRO, 3;058091;ROMA                                    ;RM;1;Ospedale a gestione diretta;ACUTI;10;0;0;8;18
2020;120;LAZIO;201;1;120071;OSPEDALE SAN PIETRO - FBF;VIA CASSIA 600;058091;ROMA                                    ;RM;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;375;0;12;14;401
2020;120;LAZIO;201;1;120072;OSPEDALE SAN GIOVANNI CALIBITA - FBF;VIA PONTE QUATTRO CAPI, 39;058091;ROMA                                    ;RM;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;233;8;18;4;263
2020;120;LAZIO;201;1;120073;OSPEDALE SAN CARLO DI NANCY;VIA AURELIA 275;058091;ROMA                                    ;RM;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;139;69;8;14;230
2020;120;LAZIO;201;1;120074;OSP. GEN. DI ZONA 'CRISTO RE';VIA DELLE CALASANZIANE 25;058091;ROMA                                    ;RM;4;Ospedale classificato o assimilato ai sensi dell'art. 1, ultimo comma, della Legge 132/1968;ACUTI;149;21;7;8;185
2020;120;LAZIO;201;1;120079;CASA DI CURA VILLA DOMELIA S.R.L.;VIA ARBE N.3;058091;ROMA                                    ;RM;5.1;Casa di cura privata accreditata;ACUTI;60;0;7;0;67
2020;120;LAZIO;201;1;120079;CASA DI CURA VILLA DOMELIA S.R.L.;VIA ARBE N.3;058091;ROMA                                    ;RM;5.1;Casa di cura privata accreditata;LUNGODEGENZA;21;0;0;0;21
2020;120;LAZIO;201;1;120083;CASA DI CURA VILLA VALERIA S.R.L.;PIAZZA CARNARO 18;058091;ROMA                                    ;RM;5.1;Casa di cura privata accreditata;ACUTI;21;0;4;0;25
2020;120;LAZIO;201;1;120087;CASA DI CURA POLICLINICO ITALIA;PIAZZA DEL CAMPIDANO 6;058091;ROMA                                    ;RM;5.1;Casa di cura privata accreditata;RIABILITAZIONE;72;0;8;0;80
2020;120;LAZIO;201;1;120105;CASA DI CURA MARCO POLO;VIA MARCO POLO 41;058091;ROMA                                    ;RM;5.1;Casa di cura privata accreditata;ACUTI;20;0;9;0;29
