"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2019","2019",1.48,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2020","2020",1.58,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","BEL","Belgium","2021","2021",1.51,"E; D","Estimated value; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2010","2010",1.13,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2011","2011",1.12,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2012","2012",1.1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2013","2013",1.09,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2014","2014",1.08,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2015","2015",1.07,"B; D","Break; Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2016","2016",1.1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2017","2017",1.09,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2018","2018",1.07,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2019","2019",1.09,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2020","2020",1.06,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2021","2021",1.05,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CAN","Canada","2022","2022",1.03,"D; P","Difference in methodology; Provisional value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2010","2010",1.95,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2011","2011",2.17,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2012","2012",2.12,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2013","2013",2.1,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2014","2014",2.15,"B","Break"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2015","2015",2.25,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2016","2016",2.27,"B","Break"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2017","2017",2.26,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2018","2018",2.27,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2019","2019",2.25,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2020","2020",2.46,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2021","2021",2.6,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2010","2010",1.03,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2011","2011",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2012","2012",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2013","2013",1.01,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2014","2014",1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2015","2015",1.02,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2016","2016",1.05,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2017","2017",1.1,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2018","2018",1.14,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2019","2019",1.21,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2020","2020",1.41,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","CZE","Czechia","2021","2021",1.51,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2010","2010",2.69,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2011","2011",2.63,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2012","2012",2.62,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2013","2013",2.6,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2014","2014",2.55,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2015","2015",2.53,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2016","2016",2.57,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2017","2017",2.57,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2018","2018",2.56,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2019","2019",2.56,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2020","2020",2.47,"D","Difference in methodology"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2021","2021",2.54,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2010","2010",1.11,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2011","2011",1.1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2012","2012",1.1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2013","2013",1.09,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2014","2014",1.06,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2015","2015",1.06,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2016","2016",1.07,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2017","2017",1.07,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2018","2018",1.07,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2019","2019",1.08,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2020","2020",1.1,"D","Difference in methodology"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","DNK","Denmark","2021","2021",1.1,"D","Difference in methodology"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2010","2010",2.03,"B","Break"
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2011","2011",2.06,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2012","2012",2.02,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2013","2013",2.05,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2014","2014",1.99,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2015","2015",2,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2016","2016",1.96,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2017","2017",1.97,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2018","2018",2,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2019","2019",1.98,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2020","2020",2.01,,
"RVNURMEG","Remuneration of general practitioners","YSALAWMT","Salaried, income per average wage","FIN","Finland","2021","2021",1.97,"E","Estimated value"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2010","2010",2.64,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2011","2011",2.66,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2012","2012",2.66,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2013","2013",2.68,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2014","2014",2.65,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2015","2015",2.66,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2016","2016",2.67,"B","Break"
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2017","2017",2.63,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2018","2018",2.66,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2019","2019",2.65,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2020","2020",2.74,,
"RVNURMED","Remuneration of specialists","YSALAWMT","Salaried, income per average wage","FIN","Finland","2021","2021",2.7,"E","Estimated value"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","FIN","Finland","2010","2010",0.99,"B","Break"
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","FIN","Finland","2011","2011",0.98,,
"RVNURINF","Remuneration of hospital nurses","YSALAWMT","Salaried, income per average wage","FIN","Finland","2012","2012",0.97,,
