Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,2006,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.9023334336188
Italy,ITA,2005,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.1674296350735
Italy,ITA,2004,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.4694834716804
Italy,ITA,2003,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.6941592542455
Italy,ITA,2002,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.9202380973019
Italy,ITA,2001,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.1764085239594
Italy,ITA,2000,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.4166538264948
Italy,ITA,1999,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.667271026878
Italy,ITA,1998,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.8953252168614
Italy,ITA,1997,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.104288669599
Italy,ITA,1996,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.3217548436398
Italy,ITA,1995,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.5693166209273
Italy,ITA,1994,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.7769515898981
Italy,ITA,1993,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.9068933209733
Italy,ITA,1992,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.0207088603189
Italy,ITA,1991,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.8251513276226
Italy,ITA,1990,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.5055495169977
Italy,ITA,1989,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.3477785603838
Italy,ITA,1988,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.1661658451514
Italy,ITA,1987,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.9710962382423
Italy,ITA,1986,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.7348889666739
Italy,ITA,1985,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.5085574285048
Italy,ITA,1984,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.115312196321
Italy,ITA,1983,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.4494952715334
Italy,ITA,1982,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.7401984803867
Italy,ITA,1981,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.0959358460049
Italy,ITA,1980,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.4931337688039
Italy,ITA,1979,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.0274057324579
Italy,ITA,1978,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.769535726733
Italy,ITA,1977,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.6221129589149
Italy,ITA,1976,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.5380128718023
Italy,ITA,1975,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.4972310681661
Italy,ITA,1974,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.5428827759362
Italy,ITA,1973,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.6770218615971
Italy,ITA,1972,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.8411752759336
Italy,ITA,1971,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.0265930229806
Italy,ITA,1970,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.228899515408
Italy,ITA,1969,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.4646479597442
Italy,ITA,1968,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.7072790203465
Italy,ITA,1967,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.9534017400931
Italy,ITA,1966,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.204272213151
Italy,ITA,1965,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.4010844568505
Italy,ITA,1964,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.5463655361524
Italy,ITA,1963,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.5728059871592
Italy,ITA,1962,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.469822627255
Italy,ITA,1961,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.3905330485748
Italy,ITA,1960,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.4780420264614
Italy,ITA,2022,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.63904302872082
Italy,ITA,2021,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.63087115163966
Italy,ITA,2020,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.61297346000162
Italy,ITA,2019,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.59707392599507
Italy,ITA,2018,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.60207850298458
Italy,ITA,2017,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.63521451709716
Italy,ITA,2016,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.69294606848749
Italy,ITA,2015,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.76376986908732
Italy,ITA,2014,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.83483628906845
Italy,ITA,2013,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.89123391605817
Italy,ITA,2012,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.90442574736647
Italy,ITA,2011,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.88289143835254
Italy,ITA,2010,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.86777793323313
Italy,ITA,2009,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.86894329268981
Italy,ITA,2008,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.87573290032398
Italy,ITA,2007,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,4.90944484109456
Italy,ITA,2006,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.00550987117051
Italy,ITA,2005,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.12974791526486
Italy,ITA,2004,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.26385966204631
Italy,ITA,2003,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.41701644554904
Italy,ITA,2002,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.59394312953009
Italy,ITA,2001,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,5.80416697632287
Italy,ITA,2000,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.06298732863711
Italy,ITA,1999,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.36982520085625
Italy,ITA,1998,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.66685036419937
Italy,ITA,1997,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.92565846953734
Italy,ITA,1996,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.15696695611871
Italy,ITA,1995,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.3267041156991
Italy,ITA,1994,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.44045544605753
Italy,ITA,1993,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.53270143834678
Italy,ITA,1992,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.61972310015723
Italy,ITA,1991,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.67374532307119
Italy,ITA,1990,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.73752726138498
Italy,ITA,1989,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.8427753989592
Italy,ITA,1988,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.90438228735056
Italy,ITA,1987,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.89441113199178
Italy,ITA,1986,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.81588472401805
Italy,ITA,1985,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.67823202584006
Italy,ITA,1984,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.48756918850278
Italy,ITA,1983,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.28971827419601
Italy,ITA,1982,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.13757982182899
Italy,ITA,1981,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.01550546779876
Italy,ITA,1980,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.88020776378271
Italy,ITA,1979,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.76234540947892
Italy,ITA,1978,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.68846344308905
Italy,ITA,1977,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.62472330390265
Italy,ITA,1976,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.57250269073501
Italy,ITA,1975,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.5722076100456
Italy,ITA,1974,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.64316255102057
Italy,ITA,1973,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.80200739716007
Italy,ITA,1972,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.01687119813002
Italy,ITA,1971,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.20681745774633
Italy,ITA,1970,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.22302540546764
Italy,ITA,1969,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.09188685604992
Italy,ITA,1968,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.93377865027231
Italy,ITA,1967,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.75931259658622
Italy,ITA,1966,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.65497437128577
Italy,ITA,1965,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.77551604741845
Italy,ITA,1964,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.06736031232412
Italy,ITA,1963,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.32961715885838
Italy,ITA,1962,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.51286762660981
Italy,ITA,1961,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.60753372240375
Italy,ITA,1960,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,7.63097167016614
Italy,ITA,2022,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.33131973147058
Italy,ITA,2021,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.3560930102205
Italy,ITA,2020,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.347773097111
Italy,ITA,2019,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.33053358738631
Italy,ITA,2018,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.30920626977593
Italy,ITA,2017,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.28771165528805
Italy,ITA,2016,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.29423573155227
Italy,ITA,2015,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.33384287063126
Italy,ITA,2014,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.39390856029911
Italy,ITA,2013,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.4479253276748
Italy,ITA,2012,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.45607611756543
Italy,ITA,2011,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.42117635135541
Italy,ITA,2010,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.38984160474298
Italy,ITA,2009,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.37913770555079
Italy,ITA,2008,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.37726028549668
Italy,ITA,2007,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.40484358413046
Italy,ITA,2006,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.50974266490203
Italy,ITA,2005,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.66286870849675
Italy,ITA,2004,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.81916423791551
Italy,ITA,2003,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,5.9719521326874
Italy,ITA,2002,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.1581159133759
Italy,ITA,2001,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.3871524556009
Italy,ITA,2000,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.65875832118709
Italy,ITA,1999,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.98329572659237
Italy,ITA,1998,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.30206047302549
Italy,ITA,1997,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.58757358007149
Italy,ITA,1996,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.84767550718446
Italy,ITA,1995,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.03897250163866
Italy,ITA,1994,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.1673343772342
Italy,ITA,1993,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.27111376831797
Italy,ITA,1992,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.36020316887147
Italy,ITA,1991,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.40486550232598
Italy,ITA,1990,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.45945993013611
Italy,ITA,1989,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.56227940169655
Italy,ITA,1988,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.6188129213351
Italy,ITA,1987,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.59681714701219
Italy,ITA,1986,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.50860050074516
Italy,ITA,1985,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.36061114191783
Italy,ITA,1984,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.15267115235588
Italy,ITA,1983,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.92989289092697
Italy,ITA,1982,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.75160983748841
Italy,ITA,1981,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.60585943671829
Italy,ITA,1980,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.42081081133931
Italy,ITA,1979,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.24968049968939
Italy,ITA,1978,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.15210392432879
Italy,ITA,1977,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.07333564680094
Italy,ITA,1976,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.02775243387545
Italy,ITA,1975,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.05374165989076
Italy,ITA,1974,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.14138946110467
Italy,ITA,1973,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.30459532410289
Italy,ITA,1972,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.5151603782504
Italy,ITA,1971,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.66475481284709
Italy,ITA,1970,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.62821865711188
Italy,ITA,1969,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.4776786320871
Italy,ITA,1968,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.31211737964069
Italy,ITA,1967,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.11645264130407
Italy,ITA,1966,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,6.98018146386904
Italy,ITA,1965,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.0735785735545
Italy,ITA,1964,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.36063677100845
Italy,ITA,1963,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.62983670766098
Italy,ITA,1962,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.79704786183242
Italy,ITA,1961,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.86121026541882
Italy,ITA,1960,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.86627015308789
Italy,ITA,2022,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,4.81255354690235
Italy,ITA,2021,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,4.87354518615517
Italy,ITA,2020,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,4.94128961937179
Italy,ITA,2019,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.01224742146299
Italy,ITA,2018,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.07932773828358
Italy,ITA,2017,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.11491639308787
Italy,ITA,2016,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.1228370096192
Italy,ITA,2015,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.14447922199183
Italy,ITA,2014,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.18548316188805
Italy,ITA,2013,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.22760548361402
Italy,ITA,2012,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,5.28681679416121
